ID,TaxLevel,Lifeform,Morphology,Habit,Symbiont,fxlgp,TaxStatus,Synonym,CurrentSciName22chklst,CurrentAuth,ChcklstRemrks,NewSciCode,R6Scicode,FIANumCode,FIAAlphaCode,FIA Sci,NRCS Symbol,Common Name,Notes,Family,fxlgpcode,S_e_class,S_e_occ,S_e_max,S_e_CL =80+,S_e_50+,S_e_10+,S_w_class,S_w_occ,S_w_max,S_w_CL =80+,S_w_50+ w,S_w_10+ ,N_e_class ,N_e_occ,N_e_max,N_e_CL =80+,N_e_50+,N_e_10+,N_w_class,N_w_occ,N_w_max,N_w_CL =80+,N_w_50+,N_w_10+,consrv_stat,consrv_stat_link
7541,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Polycauliona candelaria,Polycauliona candelaria,"(L.) Frödén, Arup, & Søchting",,Polcan,,8201,Xancan,Xanthoria candelaria,,orange lichen,,Teloschistaceae,Mtx s,,,,,,,tolerant,276,8.75,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124695/Polycauliona_candelaria
7542,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Teloschistes candelarius,Polycauliona candelaria,"(L.) Frödén, Arup, & Søchting",,Telcan,Xancan,8201,Xancan,Xanthoria candelaria,XACA60,orange wall lichen,,Teloschistaceae,Mtx s,,,,,,,tolerant,276,8.75,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124695/Polycauliona_candelaria
7543,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Xanthoria candelaria,Polycauliona candelaria,"(L.) Frödén, Arup, & Søchting",,Xancan,Xancan,8201,Xancan,Xanthoria candelaria,XACA60,orange wall lichen,,Teloschistaceae,Mtx s,,,,,,,tolerant,276,8.75,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124695/Polycauliona_candelaria
7544,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Xanthoria candelaria var. finmarkica,Polycauliona candelaria,"(L.) Frödén, Arup, & Søchting",,Xancan1,,8201,Xancan,Xanthoria candelaria,XACAF,orange wall lichen,,Teloschistaceae,Mtx s,,,,,,,tolerant,276,8.75,,,,,,,,,,,,,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124695/Polycauliona_candelaria
7545,Species,Macrolichen,Fruticose,Saxicolous,Alga,,Synonym,Caloplaca coralloides,Polycauliona coralloides,(Tuck.) Hue,,Calcor1,Calcor,,,,CACO63,coral orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124271/Polycauliona_coralloides
7546,Species,Macrolichen,Fruticose,Saxicolous,Alga,,Synonym,Placodium coralloides,Polycauliona coralloides,(Tuck.) Hue,,Placor,Calcor,,,,CACO63,coral orange lichen,on rock,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124271/Polycauliona_coralloides
7547,Species,Macrolichen,Fruticose,Saxicolous,Alga,,Current,Polycauliona coralloides,Polycauliona coralloides,(Tuck.) Hue,,Polcor,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.124271/Polycauliona_coralloides
7548,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca flavogranulosa,Polycauliona flavogranulosa,"(Arup) Arup, Frödén & Søchting",,Calfla1,,,,,CAFL38,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G3,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126367/Polycauliona_flavogranulosa
7549,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona flavogranulosa,Polycauliona flavogranulosa,"(Arup) Arup, Frödén & Søchting",,Polfla,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G3,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126367/Polycauliona_flavogranulosa
7550,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca ignea,Polycauliona ignea,"(Arup) Arup, Frödén & Søchting",,Calign,,,,,CAIG3,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.123745/Polycauliona_ignea
7551,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona ignea,Polycauliona ignea,"(Arup) Arup, Frödén & Søchting",,Polign,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.123745/Polycauliona_ignea
7552,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca impolita,Polycauliona impolita,"(Arup) Arup, Frödén & Søchting",,Calimp,,,,,CAIM4,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121470/Polycauliona_impolita
7553,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona impolita,Polycauliona impolita,"(Arup) Arup, Frödén & Søchting",,Polimp,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.121470/Polycauliona_impolita
7554,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca inconspecta,Polycauliona inconspecta,"(Arup) Arup, Frödén & Søchting",,Calinc,,,,,CAIN47,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G2,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122799/Polycauliona_inconspecta
7555,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona inconspecta,Polycauliona inconspecta,"(Arup) Arup, Frödén & Søchting",,Polinc,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G2,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122799/Polycauliona_inconspecta
7556,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca ludificans,Polycauliona ludificans,"(Arup) Arup, Frödén & Søchting",,Callud,,,,,CALU25,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G2,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127163/Polycauliona_ludificans
7557,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona ludificans,Polycauliona ludificans,"(Arup) Arup, Frödén & Søchting",,Pollud,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G2,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127163/Polycauliona_ludificans
7558,Species,Microlichen,Crustose,,Alga,,Synonym,Blastenia luteominia,Polycauliona luteominia,"(Tuck.) Arup, Frödén & Søchting",,Blalut,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7559,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca luteominia,Polycauliona luteominia,"(Tuck.) Arup, Frödén & Søchting",,Callut1,Callut,,,,CALU21,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7560,Species,Microlichen,Crustose,,Alga,,Synonym,Placodium luteominium,Polycauliona luteominia,"(Tuck.) Arup, Frödén & Søchting",,Plalut,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7561,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca bolanderi,Polycauliona luteominia var. bolanderi,"(Tuck.) Arup, Frödén & Søchting",,Calbol1,,,,,CALUB,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7562,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca luteominia var. bolanderi,Polycauliona luteominia var. bolanderi,"(Tuck.) Arup, Frödén & Søchting",,Callut12,,,,,CALUB,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7563,Species,Microlichen,Crustose,,Alga,,Synonym,Placoium ferrugineum f. bolanderi,Polycauliona luteominia var. bolanderi,"(Tuck.) Arup, Frödén & Søchting",,Plafer,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7564,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona luteominia var. bolanderi,Polycauliona luteominia var. bolanderi,"(Tuck.) Arup, Frödén & Søchting",,Pollut1,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7565,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca laeta,Polycauliona luteominia var. luteominia,"(Tuck.) Arup, Frödén & Søchting",,Callae,Callut,,,,CALU21,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G2,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126189/Polycauliona_luteominia
7566,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca luteominia var. luteominia,Polycauliona luteominia var. luteominia,"(Tuck.) Arup, Frödén & Søchting",,Callut13,Callut,,,,CALU21,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G2,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126189/Polycauliona_luteominia
7567,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona luteominia,Polycauliona luteominia var. luteominia,"(Tuck.) Arup, Frödén & Søchting",,Pollut,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G2,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.126189/Polycauliona_luteominia
7568,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca nashii,Polycauliona nashii,"(Nav.-Ros., Gaya & Hladún) Arup, Frödén & Søchting",,Calnas,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7569,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona nashii,Polycauliona nashii,"(Nav.-Ros., Gaya & Hladún) Arup, Frödén & Søchting",,Polnas,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7570,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca phlogina,Polycauliona phlogina,"(Ach.) Arup, Frödén & Søchting",,Calphl,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7571,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona phlogina,Polycauliona phlogina,"(Ach.) Arup, Frödén & Søchting",,Polphl,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7572,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Polycauliona pollinarioides,Polycauliona pollinarioides,"(L. Lindblom & D.M. Wright) Frödén, Arup, & Søchting Syn.",,Polpol,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7573,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Xanthoria pollinarioides,Polycauliona pollinarioides,"(L. Lindblom & D.M. Wright) Frödén, Arup, & Søchting Syn.",,Xanpol,,,,,,orange wall lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7574,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Polycauliona polycarpa,Polycauliona polycarpa,"(Hoffm.) Frödén, Arup, & Søchting",,Polpol1,,8207,Xanpol,Xanthoria polycarpa,,orange lichen,,Teloschistaceae,Mtx s,sensitive,136,2.71,3.3,4.5,8.1,tolerant,1735,8.75,,,,mesotroph,136,6.57,8.1,9.3,12,eutroph,1735,12.25,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043873/Polycauliona_polycarpa
7575,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Teloschistes polycarpus,Polycauliona polycarpa,"(Hoffm.) Frödén, Arup, & Søchting",,Telpol,Xanpol,8207,Xanpol,Xanthoria polycarpa,XAPO60,orange wall lichen,,Teloschistaceae,Mtx s,sensitive,136,2.71,3.3,4.5,8.1,tolerant,1735,8.75,,,,mesotroph,136,6.57,8.1,9.3,12,eutroph,1735,12.25,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043873/Polycauliona_polycarpa
7576,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Teloschistes ramulosus,Polycauliona polycarpa,"(Hoffm.) Frödén, Arup, & Søchting",,Telram,Xanram,8207,Xanpol,Xanthoria polycarpa,XARA,orange wall lichen,,Teloschistaceae,Mtx s,sensitive,136,2.71,3.3,4.5,8.1,tolerant,1735,8.75,,,,mesotroph,136,6.57,8.1,9.3,12,eutroph,1735,12.25,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043873/Polycauliona_polycarpa
7577,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Xanthoria alaskana,Polycauliona polycarpa,"(Hoffm.) Frödén, Arup, & Søchting",,Xanala,,8207,Xanpol,Xanthoria polycarpa,XAAL2,orange wall lichen,,Teloschistaceae,Mtx s,sensitive,136,2.71,3.3,4.5,8.1,tolerant,1735,8.75,,,,mesotroph,136,6.57,8.1,9.3,12,eutroph,1735,12.25,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043873/Polycauliona_polycarpa
7578,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Xanthoria polycarpa,Polycauliona polycarpa,"(Hoffm.) Frödén, Arup, & Søchting",,Xanpol1,Xanpol,8207,Xanpol,Xanthoria polycarpa,XAPO60,orange wall lichen,,Teloschistaceae,Mtx s,sensitive,136,2.71,3.3,4.5,8.1,tolerant,1735,8.75,,,,mesotroph,136,6.57,8.1,9.3,12,eutroph,1735,12.25,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043873/Polycauliona_polycarpa
7579,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Xanthoria ramulosa,Polycauliona polycarpa,"(Hoffm.) Frödén, Arup, & Søchting",,Xanram,Xanram,8208,Xanram,Xanthoria ramulosa,XARA,orange wall lichen,,Teloschistaceae,Mtx s,sensitive,136,2.71,3.3,4.5,8.1,tolerant,1735,8.75,,,,mesotroph,136,6.57,8.1,9.3,12,eutroph,1735,12.25,,,,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1043873/Polycauliona_polycarpa
7580,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca rosei,Polycauliona rosei,"(Hasse) Arup, Frödén & Søchting",,Calros12,,,,,CARO29,Rose's orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7581,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona rosei,Polycauliona rosei,"(Hasse) Arup, Frödén & Søchting",,Polros,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7582,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca stellata,Polycauliona stellata,"(Wetmore & Kärnefelt) Arup, Frödén & Søchting",,Calste,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.636934/Polycauliona_stellata
7583,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona stellata,Polycauliona stellata,"(Wetmore & Kärnefelt) Arup, Frödén & Søchting",,Polste,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.636934/Polycauliona_stellata
7584,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Polycauliona tenax,Polycauliona tenax,"(L. Lindblom) Frödén, Arup, & Søchting",,Polten,,8217,Xanten,Xanthoria tenax,,orange lichen,,Teloschistaceae,Mtx s,,,,,,,intermediate,21,6.14,,,,,,,,,,eutroph,21,12.25,,,,,
7585,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Xanthoria tenax,Polycauliona tenax,"(L. Lindblom) Frödén, Arup, & Søchting",,Xanten,,8217,Xanten,Xanthoria tenax,,orange wall lichen,,Teloschistaceae,Mtx s,,,,,,,intermediate,21,6.14,,,,,,,,,,eutroph,21,12.25,,,,,
7586,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Current,Polycauliona tenuiloba,Polycauliona tenuiloba,"(L. Lindblom) Frödén, Arup, & Søchting",,Polten1,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7587,Species,Macrolichen,Foliose,Epiphytic,Alga,Matrix,Synonym,Xanthoria tenuiloba,Polycauliona tenuiloba,"(L. Lindblom) Frödén, Arup, & Søchting",,Xanten1,,,,,,orange wall lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7588,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca gloriae,Polycauliona verruculifera,"(Vainio) Arup, Frödén & Søchting",sensu Aproot,Calglo,Calver,,,,CAVE18,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122354/Polycauliona_verruculifera
7589,Species,Microlichen,Crustose,,Alga,,Synonym,Caloplaca verruculifera,Polycauliona verruculifera,"(Vainio) Arup, Frödén & Søchting",,Calver1,Calver,,,,CAVE18,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122354/Polycauliona_verruculifera
7590,Species,Microlichen,Crustose,,Alga,,Current,Polycauliona verruculifera,Polycauliona verruculifera,"(Vainio) Arup, Frödén & Søchting",,Polver,,,,,,orange lichen,,Teloschistaceae,,,,,,,,,,,,,,,,,,,,,,,,,,G4,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.122354/Polycauliona_verruculifera
7591,Genus,Macrolichen,Foliose,Epiphytic,Cyanobacterium,Matrix,Current,Polychidium,Polychidium,(Ach.) Gray,,Polychidium,Polychidium,6200,Pol,Polychidium,POLYC5,polychidium lichen,,Placynthiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7592,Species,Macrolichen,Foliose,Epiphytic,Cyanobacterium,Matrix,Current,Polychidium muscicola,Polychidium muscicola,(Sw.) Gray,,Polmus,Polmus,6202,Polmus,Polychidium muscicola,POMU11,polychidium lichen,,Placynthiaceae,Mtx s,,,,,,,sensitive,29,0.38,1.8,2.2,3.1,,,,,,,oligotroph,29,0.75,1.3,2,8,G5,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127109/Polychidium_muscicola
7593,Genus,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum,Polycoccum,Sauter ex Körber,,Polycoccum,Polycoccum,,,,POLYC7,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7594,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum clauzadei,Polycoccum clauzadei,Nav.-Ros. & Cl. Roux,,Polcla,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7595,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum hymeniicola,Polycoccum hymeniicola,(Berk. & Broome) Zhurb.,,Polhym,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7596,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum kerneri,Polycoccum kerneri,J. Steiner,,Polker,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7597,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum laursenii,Polycoccum laursenii,Zhurb.,,Pollau,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7598,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum microcarpum,Polycoccum microcarpum,Diederich & Etayo,,Polmic,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7599,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum microstictum,Polycoccum microstictum,(Leighton ex Mudd) Arnold,,Polmic1,,,,,POMI18,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum minutulum,Polycoccum minutulum,Kocourková & F. Berger,,Polmin,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7601,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum opulentum,Polycoccum opulentum,(Th. Fr. & Almq.) Arnold,,Polopu,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7602,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum peltigerae,Polycoccum peltigerae,(Fuckel) V_zda,,Polpel,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7603,Species,Lichenicolous fungus,,Lichenicolous,,,Synonym,Polycoccum galligenum,Polycoccum pulvinatum,(Eitner) R. Sant.,,Polgal,,,,,POPU18,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7604,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum pulvinatum,Polycoccum pulvinatum,(Eitner) R. Sant.,,Polpul,,,,,POPU18,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7605,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum sporastatiae,Polycoccum sporastatiae,(Anzi) Arnold,,Polspo,,,,,POSP16,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7606,Species,Lichenicolous fungus,,Lichenicolous,,,Uncertain,Clypeococcum epicrassum,Polycoccum squamarioides,(Mudd) Arnold,"According to Hawkworth (1986), our records probably based on Polycoccum squamarioides",Clyepi,,,,,POSQ2,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7607,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum squamarioides,Polycoccum squamarioides,(Mudd) Arnold,,Polsqu,,,,,POSQ2,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7608,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum trypethelioides,Polycoccum trypethelioides,(Th. Fr.) R. Sant.,,Poltry,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7609,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polycoccum vermicularium,Polycoccum vermicularium,(Lindsay) D. Hawksw.,,Polver1,,,,,,polycoccum lichenicolous fungus,,Dacampiaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7610,Genus,Lichenicolous fungus,,Lichenicolous,,,Current,Polydesmia,Polydesmia,Polydesmia,,Polydesmia,Polydesmia,,,,,polydesmia lichenicolous fungus,,Hyaloscyphaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7611,Species,Lichenicolous fungus,,Lichenicolous,,,Current,Polydesmia lichenis,Polydesmia lichenis,Huhtinen & R. Sant.,,Pollic,,,,,,polydesmia lichenicolous fungus,,Hyaloscyphaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7612,Genus,Microlichen,Crustose,,,,Current,Polymeridium,Polymeridium,(Müll. Arg.) R. C.Harris,,Polymeridium,Polymeridium,,,,POLYM2,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7613,Species,Microlichen,Crustose,,,,Current,Polymeridium albidum,Polymeridium albidum,(Müll. Arg.) R. C. Harris,,Polalb12,,,,,POAL16,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7614,Species,Microlichen,Crustose,,,,Current,Polymeridium albocinereum,Polymeridium albocinereum,(Kremp.) R. C. Harris,,Polalb13,,,,,POAL27,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7615,Species,Microlichen,Crustose,,,,Synonym,Polymeridium pleiomerellum,Polymeridium albocinereum,(Kremp.) R. C. Harris,,Polple,,,,,POAL27,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7616,Species,Microlichen,Crustose,,,,Current,Polymeridium catapastum,Polymeridium catapastum,(Nyl.) R. C. Harris,,Polcat,,,,,POCA38,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7617,Species,Microlichen,Crustose,,,,Current,Polymeridium contendens,Polymeridium contendens,(Nyl.) R. C. Harris,,Polcon1,,,,,POCO31,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7618,Species,Microlichen,Crustose,,,,Synonym,Arthopyrenia quinqueseptata,Polymeridium quinqueseptatum,(Nyl.) R. C. Harris,,Artqui1,,,,,POQU3,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7619,Species,Microlichen,Crustose,,,,Current,Polymeridium quinqueseptatum,Polymeridium quinqueseptatum,(Nyl.) R. C. Harris,,Polqui,,,,,POQU3,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7620,Species,Microlichen,Crustose,,,,Current,Polymeridium subcinereum,Polymeridium subcinereum,(Nyl.) R. C. Harris,,Polsub1,,,,,POSU13,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7621,Species,Microlichen,Crustose,,,,Synonym,Porina subcinerea,Polymeridium subcinereum,(Nyl.) R. C. Harris,,Porsub,,,,,POSU13,polymeridium lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622,Genus,Microlichen,,,,,MisID Nam,Polypyrenula,Polypyrenula,D. Hawksw.,No N Am species in this genus,Polypyrenula,Polypyrenula,,,,,polypyrenula lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7623,Genus,Microlichen,,,,,MisID Nam,Polythelis,Polypyrenula,D. Hawksw.,No N Am species in this genus,Polythelis,Polythelis,,,,,polypyrenula lichen,,Trypetheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7624,Genus,Microlichen,,,Alga,,Current,Polysporina,Polysporina,V_zda,,Polysporina,Polysporina,,,,POLYS5,polysporina lichen,,Acarosporaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7625,Species,Lichenicolous fungus,,Lichenicolous,,,Synonym,Acarospora arenacea,Polysporina arenacea,(H. Magn.) K. Knudsen & Kocourk.,,Acaare,Polare,,,,,polysporina lichenicolous fungus,,Acarosporaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,
